iter	Passed	Remaining
929	47406	3568
930	47450	3516
931	47492	3465
932	47531	3413
933	47573	3361
934	47619	3310
935	47667	3259
936	47715	3208
937	47761	3156
938	47833	3107
939	47886	3056
940	47931	3005
941	47972	2953
942	48019	2902
943	48069	2851
944	48115	2800
945	48160	2749
946	48208	2698
947	48249	2646
948	48290	2595
949	48329	2543
950	48377	2492
951	48423	2441
952	48484	2391
953	48524	2339
954	48576	2288
955	48624	2237
956	48669	2186
957	48717	2135
958	48757	2084
959	48809	2033
960	48871	1983
961	48917	1932
962	48959	1881
963	49009	1830
964	49056	1779
965	49103	1728
966	49143	1677
967	49212	1626
968	49258	1575
969	49300	1524
970	49350	1473
971	49395	1422
972	49440	1371
973	49487	1321
974	49530	1270
975	49578	1219
976	49619	1168
977	49669	1117
978	49707	1066
979	49744	1015
980	49783	964
981	49822	913
982	49880	862
983	49936	811
984	49974	761
985	50012	710
986	50050	659
987	50087	608
988	50124	557
989	50161	506
990	50200	455
991	50236	405
992	50273	354
993	50312	303
994	50348	253
995	50386	202
996	50423	151
997	50461	101
998	50498	50
999	50534	0
